0.00.075.096 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.075.251 W srv  llama_server: -----------------
0.00.075.253 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.075.253 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.075.254 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.075.254 W srv  llama_server: -----------------
0.00.076.618 I srv    load_model: loading model '/Users/lauragomez/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct-GGUF/snapshots/bb5d59e06d9551d752d08b292a50eb208b07ab1f/qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf'
0.00.142.562 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.02.621.345 I cmn          init: llama threadpool init, n_threads = 6
0.04.087.148 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 6144, kv_unified = 'false'
0.04.089.923 I srv  llama_server: model loaded
0.04.089.931 I srv  llama_server: listening on http://127.0.0.1:18973
0.14.768.808 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
6.02.909.550 I slot print_timing: id  0 | task 575 | prompt eval time =    1503.44 ms /    53 tokens (   28.37 ms per token,    35.25 tokens per second)
6.02.909.555 I slot print_timing: id  0 | task 575 |        eval time =     577.15 ms /    12 tokens (   52.47 ms per token,    19.06 tokens per second)
6.02.909.555 I slot print_timing: id  0 | task 575 |       total time =    2080.60 ms /    65 tokens
6.02.909.556 I slot print_timing: id  0 | task 575 |    graphs reused =        483
6.02.909.610 I slot      release: id  0 | task 575 | stop processing: n_tokens = 1173, truncated = 0
6.02.918.137 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.107 (> 0.100 thold), f_keep = 0.105
6.02.940.278 I slot launch_slot_: id  0 | task 588 | processing task, is_child = 0
6.17.756.465 I slot print_timing: id  0 | task 588 | prompt eval time =   14249.23 ms /   486 tokens (   29.32 ms per token,    34.11 tokens per second)
6.17.756.476 I slot print_timing: id  0 | task 588 |        eval time =     566.94 ms /    12 tokens (   51.54 ms per token,    19.40 tokens per second)
6.17.756.482 I slot print_timing: id  0 | task 588 |       total time =   14816.17 ms /   498 tokens
6.17.756.483 I slot print_timing: id  0 | task 588 |    graphs reused =        493
6.17.756.566 I slot      release: id  0 | task 588 | stop processing: n_tokens = 1158, truncated = 0
6.17.764.616 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.151 (> 0.100 thold), f_keep = 0.106
6.17.786.419 I slot launch_slot_: id  0 | task 601 | processing task, is_child = 0
6.26.278.907 I slot print_timing: id  0 | task 601 | prompt eval time =    6290.64 ms /   217 tokens (   28.99 ms per token,    34.50 tokens per second)
6.26.278.911 I slot print_timing: id  0 | task 601 |        eval time =    2201.84 ms /    44 tokens (   51.21 ms per token,    19.53 tokens per second)
6.26.278.911 I slot print_timing: id  0 | task 601 |       total time =    8492.47 ms /   261 tokens
6.26.278.911 I slot print_timing: id  0 | task 601 |    graphs reused =        535
6.26.278.973 I slot      release: id  0 | task 601 | stop processing: n_tokens = 859, truncated = 0
6.26.286.179 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.931 (> 0.100 thold), f_keep = 1.000
6.26.286.240 I slot launch_slot_: id  0 | task 646 | processing task, is_child = 0
6.28.915.746 I slot print_timing: id  0 | task 646 | prompt eval time =    2066.56 ms /    64 tokens (   32.29 ms per token,    30.97 tokens per second)
6.28.915.751 I slot print_timing: id  0 | task 646 |        eval time =     562.93 ms /    12 tokens (   51.18 ms per token,    19.54 tokens per second)
6.28.915.752 I slot print_timing: id  0 | task 646 |       total time =    2629.49 ms /    76 tokens
6.28.915.753 I slot print_timing: id  0 | task 646 |    graphs reused =        545
6.28.915.792 I slot      release: id  0 | task 646 | stop processing: n_tokens = 934, truncated = 0
6.28.924.475 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.123 (> 0.100 thold), f_keep = 0.132
6.28.943.703 I slot launch_slot_: id  0 | task 659 | processing task, is_child = 0
6.40.212.905 I slot print_timing: id  0 | task 659 | prompt eval time =   10301.17 ms /   360 tokens (   28.61 ms per token,    34.95 tokens per second)
6.40.212.908 I slot print_timing: id  0 | task 659 |        eval time =     968.01 ms /    20 tokens (   50.95 ms per token,    19.63 tokens per second)
6.40.212.909 I slot print_timing: id  0 | task 659 |       total time =   11269.19 ms /   380 tokens
6.40.212.909 I slot print_timing: id  0 | task 659 |    graphs reused =        563
6.40.212.995 I slot      release: id  0 | task 659 | stop processing: n_tokens = 1021, truncated = 0
6.40.220.866 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.951 (> 0.100 thold), f_keep = 1.000
6.40.220.923 I slot launch_slot_: id  0 | task 680 | processing task, is_child = 0
6.42.323.339 I slot print_timing: id  0 | task 680 | prompt eval time =    1518.88 ms /    53 tokens (   28.66 ms per token,    34.89 tokens per second)
6.42.323.344 I slot print_timing: id  0 | task 680 |        eval time =     583.52 ms /    12 tokens (   53.05 ms per token,    18.85 tokens per second)
6.42.323.344 I slot print_timing: id  0 | task 680 |       total time =    2102.41 ms /    65 tokens
6.42.323.344 I slot print_timing: id  0 | task 680 |    graphs reused =        573
6.42.323.387 I slot      release: id  0 | task 680 | stop processing: n_tokens = 1085, truncated = 0
6.42.329.967 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.108 (> 0.100 thold), f_keep = 0.113
6.42.342.767 I slot launch_slot_: id  0 | task 693 | processing task, is_child = 0
6.58.745.279 I slot print_timing: id  0 | task 693 | prompt eval time =   15832.57 ms /   528 tokens (   29.99 ms per token,    33.35 tokens per second)
6.58.745.283 I slot print_timing: id  0 | task 693 |        eval time =     569.90 ms /    12 tokens (   51.81 ms per token,    19.30 tokens per second)
6.58.745.283 I slot print_timing: id  0 | task 693 |       total time =   16402.46 ms /   540 tokens
6.58.745.283 I slot print_timing: id  0 | task 693 |    graphs reused =        583
6.58.745.753 I slot      release: id  0 | task 693 | stop processing: n_tokens = 1153, truncated = 0
6.58.756.544 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1539298244324
6.58.765.287 I slot launch_slot_: id  0 | task 706 | processing task, is_child = 0
7.21.331.512 I slot print_timing: id  0 | task 706 | prompt eval time =   21564.13 ms /   675 tokens (   31.95 ms per token,    31.30 tokens per second)
7.21.331.516 I slot print_timing: id  0 | task 706 |        eval time =    1002.04 ms /    20 tokens (   52.74 ms per token,    18.96 tokens per second)
7.21.331.516 I slot print_timing: id  0 | task 706 |       total time =   22566.17 ms /   695 tokens
7.21.331.517 I slot print_timing: id  0 | task 706 |    graphs reused =        600
7.21.331.968 I slot      release: id  0 | task 706 | stop processing: n_tokens = 1290, truncated = 0
7.21.342.859 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.961 (> 0.100 thold), f_keep = 1.000
7.21.342.945 I slot launch_slot_: id  0 | task 727 | processing task, is_child = 0
7.23.491.343 I slot print_timing: id  0 | task 727 | prompt eval time =    1553.14 ms /    53 tokens (   29.30 ms per token,    34.12 tokens per second)
7.23.491.346 I slot print_timing: id  0 | task 727 |        eval time =     595.25 ms /    12 tokens (   54.11 ms per token,    18.48 tokens per second)
7.23.491.347 I slot print_timing: id  0 | task 727 |       total time =    2148.39 ms /    65 tokens
7.23.491.347 I slot print_timing: id  0 | task 727 |    graphs reused =        610
7.23.491.396 I slot      release: id  0 | task 727 | stop processing: n_tokens = 1354, truncated = 0
7.23.497.536 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.157 (> 0.100 thold), f_keep = 0.091
7.23.551.088 I slot launch_slot_: id  0 | task 740 | processing task, is_child = 0
7.24.356.912 I slot print_timing: id  0 | task 740 | prompt eval time =     214.35 ms /     6 tokens (   35.72 ms per token,    27.99 tokens per second)
7.24.356.915 I slot print_timing: id  0 | task 740 |        eval time =     591.46 ms /    12 tokens (   53.77 ms per token,    18.60 tokens per second)
7.24.356.915 I slot print_timing: id  0 | task 740 |       total time =     805.81 ms /    18 tokens
7.24.356.916 I slot print_timing: id  0 | task 740 |    graphs reused =        620
7.24.357.194 I slot      release: id  0 | task 740 | stop processing: n_tokens = 795, truncated = 0
7.24.363.515 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.115 (> 0.100 thold), f_keep = 0.156
7.24.406.238 I slot launch_slot_: id  0 | task 753 | processing task, is_child = 0
7.26.417.876 I slot print_timing: id  0 | task 753 | prompt eval time =    1248.67 ms /    37 tokens (   33.75 ms per token,    29.63 tokens per second)
7.26.417.879 I slot print_timing: id  0 | task 753 |        eval time =     762.95 ms /    12 tokens (   69.36 ms per token,    14.42 tokens per second)
7.26.417.886 I slot print_timing: id  0 | task 753 |       total time =    2011.62 ms /    49 tokens
7.26.417.886 I slot print_timing: id  0 | task 753 |    graphs reused =        630
7.26.417.953 I slot      release: id  0 | task 753 | stop processing: n_tokens = 1085, truncated = 0
7.26.425.126 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.129 (> 0.100 thold), f_keep = 0.113
7.26.446.924 I slot launch_slot_: id  0 | task 766 | processing task, is_child = 0
7.38.165.595 I slot print_timing: id  0 | task 766 | prompt eval time =   10780.88 ms /   358 tokens (   30.11 ms per token,    33.21 tokens per second)
7.38.165.599 I slot print_timing: id  0 | task 766 |        eval time =     937.73 ms /    12 tokens (   85.25 ms per token,    11.73 tokens per second)
7.38.165.599 I slot print_timing: id  0 | task 766 |       total time =   11718.61 ms /   370 tokens
7.38.165.599 I slot print_timing: id  0 | task 766 |    graphs reused =        640
7.38.166.180 I slot      release: id  0 | task 766 | stop processing: n_tokens = 965, truncated = 0
7.38.176.671 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.157 (> 0.100 thold), f_keep = 0.127
7.38.198.984 I slot launch_slot_: id  0 | task 779 | processing task, is_child = 0
7.42.794.472 I slot print_timing: id  0 | task 779 | prompt eval time =    4040.72 ms /   137 tokens (   29.49 ms per token,    33.90 tokens per second)
7.42.794.475 I slot print_timing: id  0 | task 779 |        eval time =     554.75 ms /    12 tokens (   50.43 ms per token,    19.83 tokens per second)
7.42.794.476 I slot print_timing: id  0 | task 779 |       total time =    4595.48 ms /   149 tokens
7.42.794.476 I slot print_timing: id  0 | task 779 |    graphs reused =        650
7.42.794.558 I slot      release: id  0 | task 779 | stop processing: n_tokens = 795, truncated = 0
7.42.801.224 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.156
7.42.826.344 I slot launch_slot_: id  0 | task 792 | processing task, is_child = 0
8.00.032.515 I slot print_timing: id  0 | task 792 | prompt eval time =   16629.81 ms /   556 tokens (   29.91 ms per token,    33.43 tokens per second)
8.00.032.518 I slot print_timing: id  0 | task 792 |        eval time =     576.30 ms /    12 tokens (   52.39 ms per token,    19.09 tokens per second)
8.00.032.519 I slot print_timing: id  0 | task 792 |       total time =   17206.11 ms /   568 tokens
8.00.032.519 I slot print_timing: id  0 | task 792 |    graphs reused =        660
8.00.032.967 I slot      release: id  0 | task 792 | stop processing: n_tokens = 1184, truncated = 0
8.00.042.967 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.149 (> 0.100 thold), f_keep = 0.105
8.00.066.449 I slot launch_slot_: id  0 | task 805 | processing task, is_child = 0
8.07.647.438 I slot print_timing: id  0 | task 805 | prompt eval time =    6554.69 ms /   232 tokens (   28.25 ms per token,    35.39 tokens per second)
8.07.647.442 I slot print_timing: id  0 | task 805 |        eval time =    1026.28 ms /    21 tokens (   51.31 ms per token,    19.49 tokens per second)
8.07.647.442 I slot print_timing: id  0 | task 805 |       total time =    7580.97 ms /   253 tokens
8.07.647.442 I slot print_timing: id  0 | task 805 |    graphs reused =        679
8.07.647.523 I slot      release: id  0 | task 805 | stop processing: n_tokens = 851, truncated = 0
8.07.656.952 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.941 (> 0.100 thold), f_keep = 1.000
8.07.657.010 I slot launch_slot_: id  0 | task 827 | processing task, is_child = 0
8.11.511.272 I slot print_timing: id  0 | task 827 | prompt eval time =    1473.44 ms /    53 tokens (   27.80 ms per token,    35.97 tokens per second)
8.11.511.276 I slot print_timing: id  0 | task 827 |        eval time =    2380.82 ms /    47 tokens (   51.76 ms per token,    19.32 tokens per second)
8.11.511.276 I slot print_timing: id  0 | task 827 |       total time =    3854.25 ms /   100 tokens
8.11.511.276 I slot print_timing: id  0 | task 827 |    graphs reused =        724
8.11.511.313 I slot      release: id  0 | task 827 | stop processing: n_tokens = 950, truncated = 0
8.11.517.243 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.937 (> 0.100 thold), f_keep = 1.000
8.11.517.312 I slot launch_slot_: id  0 | task 875 | processing task, is_child = 0
8.15.152.297 I slot print_timing: id  0 | task 875 | prompt eval time =    2140.48 ms /    64 tokens (   33.45 ms per token,    29.90 tokens per second)
8.15.152.301 I slot print_timing: id  0 | task 875 |        eval time =    1494.45 ms /    12 tokens (  135.86 ms per token,     7.36 tokens per second)
8.15.152.302 I slot print_timing: id  0 | task 875 |       total time =    3634.93 ms /    76 tokens
8.15.152.302 I slot print_timing: id  0 | task 875 |    graphs reused =        733
8.15.152.810 I slot      release: id  0 | task 875 | stop processing: n_tokens = 1025, truncated = 0
8.15.172.989 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.732 (> 0.100 thold), f_keep = 0.630
8.15.173.072 I slot launch_slot_: id  0 | task 888 | processing task, is_child = 0
8.22.455.653 I slot print_timing: id  0 | task 888 | prompt eval time =    6720.43 ms /   237 tokens (   28.36 ms per token,    35.27 tokens per second)
8.22.455.657 I slot print_timing: id  0 | task 888 |        eval time =     562.14 ms /    12 tokens (   51.10 ms per token,    19.57 tokens per second)
8.22.455.658 I slot print_timing: id  0 | task 888 |       total time =    7282.57 ms /   249 tokens
8.22.455.658 I slot print_timing: id  0 | task 888 |    graphs reused =        743
8.22.455.714 I slot      release: id  0 | task 888 | stop processing: n_tokens = 894, truncated = 0
8.22.464.016 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.116 (> 0.100 thold), f_keep = 0.139
8.22.487.061 I slot launch_slot_: id  0 | task 901 | processing task, is_child = 0
8.35.985.326 I slot print_timing: id  0 | task 901 | prompt eval time =   12112.97 ms /   402 tokens (   30.13 ms per token,    33.19 tokens per second)
8.35.985.329 I slot print_timing: id  0 | task 901 |        eval time =    1385.25 ms /    12 tokens (  125.93 ms per token,     7.94 tokens per second)
8.35.985.336 I slot print_timing: id  0 | task 901 |       total time =   13498.22 ms /   414 tokens
8.35.985.337 I slot print_timing: id  0 | task 901 |    graphs reused =        753
8.35.985.779 I slot      release: id  0 | task 901 | stop processing: n_tokens = 1077, truncated = 0
8.35.996.835 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.114
8.36.025.701 I slot launch_slot_: id  0 | task 914 | processing task, is_child = 0
8.38.544.801 I slot print_timing: id  0 | task 914 | prompt eval time =    1489.60 ms /    53 tokens (   28.11 ms per token,    35.58 tokens per second)
8.38.544.806 I slot print_timing: id  0 | task 914 |        eval time =    1029.48 ms /    21 tokens (   51.47 ms per token,    19.43 tokens per second)
8.38.544.806 I slot print_timing: id  0 | task 914 |       total time =    2519.09 ms /    74 tokens
8.38.544.817 I slot print_timing: id  0 | task 914 |    graphs reused =        772
8.38.544.915 I slot      release: id  0 | task 914 | stop processing: n_tokens = 1178, truncated = 0
8.38.551.008 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.957 (> 0.100 thold), f_keep = 1.000
8.38.551.073 I slot launch_slot_: id  0 | task 936 | processing task, is_child = 0
8.40.619.652 I slot print_timing: id  0 | task 936 | prompt eval time =    1500.89 ms /    53 tokens (   28.32 ms per token,    35.31 tokens per second)
8.40.619.655 I slot print_timing: id  0 | task 936 |        eval time =     567.68 ms /    12 tokens (   51.61 ms per token,    19.38 tokens per second)
8.40.619.655 I slot print_timing: id  0 | task 936 |       total time =    2068.57 ms /    65 tokens
8.40.619.655 I slot print_timing: id  0 | task 936 |    graphs reused =        782
8.40.619.699 I slot      release: id  0 | task 936 | stop processing: n_tokens = 1242, truncated = 0
8.40.625.327 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.154 (> 0.100 thold), f_keep = 0.099
8.40.648.336 I slot launch_slot_: id  0 | task 949 | processing task, is_child = 0
8.48.222.000 I slot print_timing: id  0 | task 949 | prompt eval time =    5800.48 ms /   201 tokens (   28.86 ms per token,    34.65 tokens per second)
8.48.222.003 I slot print_timing: id  0 | task 949 |        eval time =    1773.13 ms /    20 tokens (   93.32 ms per token,    10.72 tokens per second)
8.48.222.004 I slot print_timing: id  0 | task 949 |       total time =    7573.61 ms /   221 tokens
8.48.222.004 I slot print_timing: id  0 | task 949 |    graphs reused =        800
8.48.222.479 I slot      release: id  0 | task 949 | stop processing: n_tokens = 819, truncated = 0
8.48.232.775 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.938 (> 0.100 thold), f_keep = 1.000
8.48.232.849 I slot launch_slot_: id  0 | task 970 | processing task, is_child = 0
8.50.248.342 I slot print_timing: id  0 | task 970 | prompt eval time =    1443.89 ms /    54 tokens (   26.74 ms per token,    37.40 tokens per second)
8.50.248.346 I slot print_timing: id  0 | task 970 |        eval time =     571.59 ms /    12 tokens (   51.96 ms per token,    19.24 tokens per second)
8.50.248.347 I slot print_timing: id  0 | task 970 |       total time =    2015.48 ms /    66 tokens
8.50.248.347 I slot print_timing: id  0 | task 970 |    graphs reused =        810
8.50.248.399 I slot      release: id  0 | task 970 | stop processing: n_tokens = 884, truncated = 0
8.50.257.026 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1539409746970
8.50.273.056 I slot launch_slot_: id  0 | task 983 | processing task, is_child = 0
9.10.289.779 I slot print_timing: id  0 | task 983 | prompt eval time =   19434.56 ms /   643 tokens (   30.22 ms per token,    33.09 tokens per second)
9.10.289.782 I slot print_timing: id  0 | task 983 |        eval time =     582.11 ms /    12 tokens (   52.92 ms per token,    18.90 tokens per second)
9.10.289.783 I slot print_timing: id  0 | task 983 |       total time =   20016.67 ms /   655 tokens
9.10.289.783 I slot print_timing: id  0 | task 983 |    graphs reused =        820
9.10.290.291 I slot      release: id  0 | task 983 | stop processing: n_tokens = 1316, truncated = 0
9.10.303.307 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.960 (> 0.100 thold), f_keep = 0.987
9.10.303.377 I slot launch_slot_: id  0 | task 996 | processing task, is_child = 0
9.12.961.605 I slot print_timing: id  0 | task 996 | prompt eval time =    1591.77 ms /    54 tokens (   29.48 ms per token,    33.92 tokens per second)
9.12.961.608 I slot print_timing: id  0 | task 996 |        eval time =    1066.45 ms /    21 tokens (   53.32 ms per token,    18.75 tokens per second)
9.12.961.608 I slot print_timing: id  0 | task 996 |       total time =    2658.22 ms /    75 tokens
9.12.961.609 I slot print_timing: id  0 | task 996 |    graphs reused =        839
9.12.961.682 I slot      release: id  0 | task 996 | stop processing: n_tokens = 1373, truncated = 0
9.12.967.996 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.963 (> 0.100 thold), f_keep = 1.000
9.12.968.061 I slot launch_slot_: id  0 | task 1018 | processing task, is_child = 0
9.15.095.394 I slot print_timing: id  0 | task 1018 | prompt eval time =    1510.59 ms /    53 tokens (   28.50 ms per token,    35.09 tokens per second)
9.15.095.397 I slot print_timing: id  0 | task 1018 |        eval time =     616.74 ms /    12 tokens (   56.07 ms per token,    17.84 tokens per second)
9.15.095.398 I slot print_timing: id  0 | task 1018 |       total time =    2127.32 ms /    65 tokens
9.15.095.398 I slot print_timing: id  0 | task 1018 |    graphs reused =        849
9.15.095.465 I slot      release: id  0 | task 1018 | stop processing: n_tokens = 1437, truncated = 0
9.15.101.695 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.528 (> 0.100 thold), f_keep = 0.427
9.15.118.608 I slot launch_slot_: id  0 | task 1031 | processing task, is_child = 0
9.31.561.429 I slot print_timing: id  0 | task 1031 | prompt eval time =   15396.81 ms /   549 tokens (   28.05 ms per token,    35.66 tokens per second)
9.31.561.433 I slot print_timing: id  0 | task 1031 |        eval time =    1045.98 ms /    21 tokens (   52.30 ms per token,    19.12 tokens per second)
9.31.561.433 I slot print_timing: id  0 | task 1031 |       total time =   16442.79 ms /   570 tokens
9.31.561.434 I slot print_timing: id  0 | task 1031 |    graphs reused =        868
9.31.561.490 I slot      release: id  0 | task 1031 | stop processing: n_tokens = 1183, truncated = 0
9.31.570.108 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.957 (> 0.100 thold), f_keep = 1.000
9.31.570.168 I slot launch_slot_: id  0 | task 1053 | processing task, is_child = 0
9.33.637.699 I slot print_timing: id  0 | task 1053 | prompt eval time =    1494.67 ms /    53 tokens (   28.20 ms per token,    35.46 tokens per second)
9.33.637.702 I slot print_timing: id  0 | task 1053 |        eval time =     572.84 ms /    12 tokens (   52.08 ms per token,    19.20 tokens per second)
9.33.637.703 I slot print_timing: id  0 | task 1053 |       total time =    2067.52 ms /    65 tokens
9.33.637.703 I slot print_timing: id  0 | task 1053 |    graphs reused =        878
9.33.637.746 I slot      release: id  0 | task 1053 | stop processing: n_tokens = 1247, truncated = 0
9.33.645.908 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.148 (> 0.100 thold), f_keep = 0.099
9.33.668.972 I slot launch_slot_: id  0 | task 1066 | processing task, is_child = 0
9.35.791.025 I slot print_timing: id  0 | task 1066 | prompt eval time =    1050.65 ms /    38 tokens (   27.65 ms per token,    36.17 tokens per second)
9.35.791.028 I slot print_timing: id  0 | task 1066 |        eval time =    1071.35 ms /    21 tokens (   53.57 ms per token,    18.67 tokens per second)
9.35.791.028 I slot print_timing: id  0 | task 1066 |       total time =    2122.00 ms /    59 tokens
9.35.791.028 I slot print_timing: id  0 | task 1066 |    graphs reused =        897
9.35.791.206 I slot      release: id  0 | task 1066 | stop processing: n_tokens = 852, truncated = 0
9.35.797.961 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.941 (> 0.100 thold), f_keep = 1.000
9.35.798.025 I slot launch_slot_: id  0 | task 1088 | processing task, is_child = 0
9.37.787.739 I slot print_timing: id  0 | task 1088 | prompt eval time =    1427.07 ms /    53 tokens (   26.93 ms per token,    37.14 tokens per second)
9.37.787.742 I slot print_timing: id  0 | task 1088 |        eval time =     562.63 ms /    12 tokens (   51.15 ms per token,    19.55 tokens per second)
9.37.787.742 I slot print_timing: id  0 | task 1088 |       total time =    1989.70 ms /    65 tokens
9.37.787.743 I slot print_timing: id  0 | task 1088 |    graphs reused =        907
9.37.787.788 I slot      release: id  0 | task 1088 | stop processing: n_tokens = 916, truncated = 0
9.37.794.809 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1539457286359
9.37.804.418 I slot launch_slot_: id  0 | task 1101 | processing task, is_child = 0
9.38.923.373 I slot print_timing: id  0 | task 1101 | prompt eval time =     221.92 ms /     6 tokens (   36.99 ms per token,    27.04 tokens per second)
9.38.923.377 I slot print_timing: id  0 | task 1101 |        eval time =     897.02 ms /    18 tokens (   52.77 ms per token,    18.95 tokens per second)
9.38.923.377 I slot print_timing: id  0 | task 1101 |       total time =    1118.93 ms /    24 tokens
9.38.923.378 I slot print_timing: id  0 | task 1101 |    graphs reused =        923
9.38.923.448 I slot      release: id  0 | task 1101 | stop processing: n_tokens = 1338, truncated = 0
9.38.929.903 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.961 (> 0.100 thold), f_keep = 1.000
9.38.929.963 I slot launch_slot_: id  0 | task 1120 | processing task, is_child = 0
9.41.060.601 I slot print_timing: id  0 | task 1120 | prompt eval time =    1551.26 ms /    54 tokens (   28.73 ms per token,    34.81 tokens per second)
9.41.060.605 I slot print_timing: id  0 | task 1120 |        eval time =     579.37 ms /    12 tokens (   52.67 ms per token,    18.99 tokens per second)
9.41.060.606 I slot print_timing: id  0 | task 1120 |       total time =    2130.63 ms /    66 tokens
9.41.060.606 I slot print_timing: id  0 | task 1120 |    graphs reused =        933
9.41.060.663 I slot      release: id  0 | task 1120 | stop processing: n_tokens = 1403, truncated = 0
9.41.067.230 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.101 (> 0.100 thold), f_keep = 0.088
9.41.080.760 I slot launch_slot_: id  0 | task 1133 | processing task, is_child = 0
9.57.888.261 I slot print_timing: id  0 | task 1133 | prompt eval time =   15819.84 ms /   557 tokens (   28.40 ms per token,    35.21 tokens per second)
9.57.888.265 I slot print_timing: id  0 | task 1133 |        eval time =     987.64 ms /    20 tokens (   51.98 ms per token,    19.24 tokens per second)
9.57.888.265 I slot print_timing: id  0 | task 1133 |       total time =   16807.49 ms /   577 tokens
9.57.888.265 I slot print_timing: id  0 | task 1133 |    graphs reused =        951
9.57.888.472 I slot      release: id  0 | task 1133 | stop processing: n_tokens = 1240, truncated = 0
9.57.895.834 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.959 (> 0.100 thold), f_keep = 1.000
9.57.895.904 I slot launch_slot_: id  0 | task 1154 | processing task, is_child = 0
10.01.715.441 I slot print_timing: id  0 | task 1154 | prompt eval time =    1488.75 ms /    53 tokens (   28.09 ms per token,    35.60 tokens per second)
10.01.715.445 I slot print_timing: id  0 | task 1154 |        eval time =    2330.78 ms /    45 tokens (   52.97 ms per token,    18.88 tokens per second)
10.01.715.445 I slot print_timing: id  0 | task 1154 |       total time =    3819.53 ms /    98 tokens
10.01.715.446 I slot print_timing: id  0 | task 1154 |    graphs reused =        994
10.01.715.514 I slot      release: id  0 | task 1154 | stop processing: n_tokens = 1337, truncated = 0
10.01.722.001 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.954 (> 0.100 thold), f_keep = 1.000
10.01.722.061 I slot launch_slot_: id  0 | task 1200 | processing task, is_child = 0
10.04.627.811 I slot print_timing: id  0 | task 1200 | prompt eval time =    2326.73 ms /    64 tokens (   36.36 ms per token,    27.51 tokens per second)
10.04.627.815 I slot print_timing: id  0 | task 1200 |        eval time =     579.01 ms /    12 tokens (   52.64 ms per token,    19.00 tokens per second)
10.04.627.815 I slot print_timing: id  0 | task 1200 |       total time =    2905.74 ms /    76 tokens
10.04.627.816 I slot print_timing: id  0 | task 1200 |    graphs reused =       1004
10.04.627.864 I slot      release: id  0 | task 1200 | stop processing: n_tokens = 1412, truncated = 0
10.04.636.316 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.087
10.04.653.011 I slot launch_slot_: id  0 | task 1213 | processing task, is_child = 0
10.16.931.630 I slot print_timing: id  0 | task 1213 | prompt eval time =   11711.24 ms /   414 tokens (   28.29 ms per token,    35.35 tokens per second)
10.16.931.634 I slot print_timing: id  0 | task 1213 |        eval time =     567.36 ms /    12 tokens (   51.58 ms per token,    19.39 tokens per second)
10.16.931.634 I slot print_timing: id  0 | task 1213 |       total time =   12278.60 ms /   426 tokens
10.16.931.635 I slot print_timing: id  0 | task 1213 |    graphs reused =       1014
